city,phq_events,phq_total_attendance,phq_avg_rank
[-122.4617555332,10,8714.0,48.7
[-122.46187,1,2160.0,57.0
[-122.4625139   37.7249972],1,134.0,33.0
[-122.46314,1,205.0,36.0
[-122.4635623,1,354.0,41.0
[-122.4637525,10,2456.0,37.1
[-122.4637525   37.7831219],1,221.0,37.0
[-122.46509,1,176.0,35.0
[-122.4661656,1,556.0,45.0
[-122.4679467,1,100.0,30.0
[-122.4681084,1,104.0,30.0
[-122.46845   37.66717],1,263.0,38.0
[-122.46855,2,303.0,34.0
[-122.46858,1,621.0,46.0
[-122.4687303,1,212.0,37.0
[-122.46881,2,200.0,30.0
[-122.46881   47.18019],1,100.0,30.0
[-122.46896,1,100.0,30.0
[-122.46907,1,100.0,30.0
[-122.4695459,2,450.0,36.5
[-122.46964,2,677.0,41.0
[-122.4698163,2,266.0,32.0
[-122.46987730000001,1,247.0,38.0
[-122.47019499999999,1,261.0,38.0
[-122.47021,2,736.0,41.0
[-122.471    37.8766],1,125.0,32.0
[-122.4711375,1,118.0,31.0
[-122.47134,1,790.0,48.0
[-122.47219,1,412.0,42.0
[-122.47316,1,100.0,30.0
[-122.47369,1,248.0,38.0
[-122.4742389,1,96.0,30.0
[-122.4743,2,200.0,30.0
[-122.4752114,2,953.0,43.5
[-122.4754,1,403.0,42.0
[-122.47565   47.24006],1,174.0,35.0
[-122.4758,1,226.0,37.0
[-122.4763,1,181.0,35.0
[-122.47641131838112,1,10000.0,70.0
[-122.47645,1,100.0,30.0
[-122.47708,1,207.0,36.0
[-122.4772308,1,100.0,30.0
[-122.4772691,1,759.0,48.0
[-122.4772852   37.7292534],1,430.0,43.0
[-122.47765,2,495.0,37.5
[-122.47792,1,100.0,30.0
[-122.477941,3,1795.0,42.333333333333336
[-122.47798,2,517.0,37.5
[-122.47801,2,617.0,39.5
[-122.478119,1,150.0,34.0
[-122.47842,1,167.0,34.0
[-122.47868,1,171.0,35.0
[-122.47868   48.75191],1,171.0,35.0
[-122.4787598,5,630.0,32.0
[-122.4789668,1,275.0,39.0
[-122.47896830000002,1,560.0,45.0
[-122.4794208255,10,4400.0,42.5
[-122.47942083   37.73005826],2,852.0,42.5
[-122.47956,1,286.0,39.0
[-122.47969,1,517.0,44.0
[-122.47971,1,184.0,35.0
[-122.479845,1,335.0,41.0
[-122.4802506,1,288.0,39.0
[-122.480425,2,569.0,39.0
[-122.48048,1,268.0,39.0
[-122.48051,2,675.0,40.5
[-122.4805674309,14,6314.0,42.857142857142854
[-122.481,2,3379.0,54.5
[-122.4811183,1,571.0,45.0
[-122.4811183   37.76341  ],1,287.0,39.0
[-122.48145,2,422.0,36.5
[-122.48159773479709,1,111.0,31.0
[-122.48172,1,203.0,36.0
[-122.4818    47.26514],1,282.0,39.0
[-122.48233,1,489.0,44.0
[-122.48244,2,256.0,32.0
[-122.4829307,1,676.0,47.0
[-122.482956,1,167.0,34.0
[-122.482977,1,154.0,34.0
[-122.4833295,1,234.0,37.0
[-122.48415,1,227.0,37.0
[-122.4841536,8,2007.0,37.25
[-122.4841536   47.2078032],2,450.0,36.0
[-122.48484,1,460.0,43.0
[-122.48513,1,343.0,41.0
[-122.48541499999999,1,417.0,0.0
[-122.4859619,2,174.0,29.0
[-122.4862889,1,229.0,37.0
[-122.4864119,2,182.0,29.0
[-122.48652,1,100.0,30.0
[-122.4866415   38.0049224],1,145.0,33.0
[-122.4868368,1,351.0,41.0
[-122.4869338,1,243.0,38.0
[-122.4869506   37.7545309],1,124.0,32.0
[-122.48697,2,478.0,37.5
[-122.487,2,460.0,32.0
[-122.48712,2,539.0,38.5
[-122.48712   37.58318],1,299.0,40.0
[-122.48729,1,273.0,39.0
[-122.4878968   37.5045495],1,141.0,33.0
[-122.48811,1,297.0,39.0
[-122.4881133   37.6332223],1,231.0,37.0
[-122.48821,1,242.0,38.0
[-122.4882355,2,284.0,33.0
[-122.4886274,1,307.0,40.0
[-122.48865,1,100.0,30.0
[-122.4900652,1,110.0,31.0
[-122.49054,4,1720.0,42.25
[-122.49054   37.63671],2,555.0,36.5
[-122.4917877,4,2496.0,46.0
[-122.491788,1,257.0,38.0
[-122.49258   37.64962],1,212.0,37.0
[-122.4927673,1,164.0,34.0
[-122.4930267,1,121.0,32.0
[-122.4932886,1,149.0,33.0
[-122.49329,1,100.0,30.0
[-122.4953674,2,446.0,33.0
[-122.49548378   37.75059188],2,1258.0,46.0
[-122.4954837842,10,6478.0,46.0
[-122.49549,1,79.0,28.0
[-122.49566,1,325.0,40.0
[-122.49571   43.75847],1,245.0,38.0
[-122.4959313,2,1380.0,41.0
[-122.49622,1,357.0,41.0
[-122.4963889,1,192.0,36.0
[-122.4970047,1,250.0,38.0
[-122.4972,1,251.0,38.0
[-122.49754,4,519.0,30.75
[-122.49754   47.79713],1,80.0,28.0
[-122.49881,1,324.0,40.0
[-122.4992563,1,291.0,39.0
[-122.4995,1,165.0,34.0
[-122.5000192,1,164.0,34.0
[-122.5030503,2,800.0,42.0
[-122.5030503   37.7360755],1,249.0,38.0
[-122.5032,2,578.0,39.0
[-122.50359,1,100.0,30.0
[-122.50377,1,127.0,32.0
[-122.5037796,1,199.0,36.0
[-122.50391,1,200.0,36.0
[-122.5048174,1,326.0,40.0
[-122.50542656   37.74187749],1,50.0,24.0
[-122.5066876,2,784.0,42.0
[-122.5068314,1,140.0,33.0
[-122.50982,1,122.0,32.0
[-122.50991,1,114.0,31.0
[-122.5106097,1,167.0,34.0
[-122.51109,1,826.0,48.0
[-122.51263,1,287.0,39.0
[-122.5128708,1,74.0,27.0
[-122.51453,2,308.0,34.0
[-122.51479,1,409.0,42.0
[-122.51521,1,303.0,40.0
[-122.52125,1,485.0,44.0
[-122.52167,1,368.0,41.0
[-122.52212,1,354.0,41.0
[-122.5222087,2,200.0,30.0
[-122.52243,1,346.0,41.0
[-122.52313,1,250.0,38.0
[-122.52313   37.99968],1,329.0,40.0
[-122.5245688,2,262.0,32.5
[-122.5251044,1,100.0,30.0
[-122.525239531433,1,784.0,48.0
[-122.525478,1,250.0,38.0
[-122.525705,1,2000.0,56.0
[-122.52578,1,418.0,42.0
[-122.52579   37.97305],1,225.0,37.0
[-122.5264927,1,194.0,36.0
[-122.5267113,1,100.0,30.0
[-122.5274755,1,120.0,32.0
[-122.528     37.97468],1,149.0,33.0
[-122.52892,4,400.0,30.0
[-122.53012933689911,1,3000.0,60.0
[-122.53024927130205,1,3000.0,60.0
[-122.5306778,1,87.0,29.0
[-122.53109,3,411.0,33.0
[-122.53123,1,94.0,29.0
[-122.5315441,1,100.0,30.0
[-122.5317785819253,1,3000.0,60.0
[-122.53198,1,364.0,41.0
[-122.53200927333238,1,3000.0,60.0
[-122.533493,1,2000.0,56.0
[-122.534062,1,453.0,43.0
[-122.5357494,1,195.0,36.0
[-122.53643,1,283.0,39.0
[-122.53662   45.78065],1,100.0,30.0
[-122.5370429,1,305.0,40.0
[-122.5373889,1,197.0,36.0
[-122.54066,1,1123.0,51.0
[-122.54151,1,100.0,30.0
[-122.54192   45.14606],1,242.0,38.0
[-122.54232,1,399.0,42.0
[-122.5429309,1,128.0,32.0
[-122.5431,1,276.0,39.0
[-122.5441572,1,462.0,43.0
[-122.5444,1,142.0,33.0
[-122.5448781,1,269.0,39.0
[-122.54498,1,530.0,44.0
[-122.5469955,2,535.0,38.5
[-122.54749,1,500.0,44.0
[-122.54802,3,469.0,32.333333333333336
[-122.5480921,10,898.0,29.1
[-122.54915,1,317.0,40.0
[-122.55003,1,214.0,37.0
[-122.5513881,1,419.0,42.0
[-122.55236,3,300.0,30.0
[-122.5529768,1,243.0,38.0
[-122.5534335,5,834.0,33.8
[-122.55351,1,321.0,40.0
[-122.5536575,1,103.0,30.0
[-122.554668,1,178.0,35.0
[-122.5556312,1,219.0,37.0
[-122.5559087,1,796.0,48.0
[-122.55718,1,100.0,30.0
[-122.5579758,1,450.0,43.0
[-122.560174767,1,100.0,30.0
[-122.5605231,1,87.0,29.0
[-122.5611822,1,80.0,28.0
[-122.56257,1,209.0,36.0
[-122.56257   47.43077],1,130.0,32.0
[-122.5650024,3,327.0,31.0
[-122.5655277,1,173.0,35.0
[-122.5672684   45.4063225],1,117.0,31.0
[-122.5681036,1,217.0,37.0
[-122.56973   38.1075 ],1,179.0,35.0
[-122.57062,1,100.0,30.0
[-122.5707935,3,2508.0,48.0
[-122.5707935   47.7122587],1,508.0,44.0
[-122.57134,3,300.0,30.0
[-122.5714012,1,245.0,38.0
[-122.5716188,1,106.0,31.0
[-122.57286,2,309.0,34.0
[-122.57311,1,100.0,30.0
[-122.57321,1,235.0,37.0
[-122.57447,1,556.0,45.0
[-122.57471,2,1305.0,41.0
[-122.5776047,3,1674.0,44.666666666666664
[-122.57791,2,200.0,30.0
[-122.5780632,1,150.0,34.0
[-122.57825,1,323.0,40.0
[-122.57851,1,242.0,38.0
[-122.578582,1,500.0,44.0
[-122.5792781,1,267.0,39.0
[-122.57964,1,150.0,34.0
[-122.581,1,194.0,36.0
[-122.58165,1,100.0,30.0
[-122.58202,1,193.0,36.0
[-122.5832,1,194.0,36.0
[-122.58381,1,217.0,37.0
[-122.584478,1,1000.0,50.0
[-122.586,1,211.0,36.0
[-122.5864,1,231.0,37.0
[-122.5880593,1,198.0,36.0
[-122.58975,1,133.0,32.0
[-122.5901183,1,199.0,36.0
[-122.59103,1,410.0,42.0
[-122.59127521322496,1,145.0,33.0
[-122.59166,1,100.0,30.0
[-122.59169,1,134.0,33.0
[-122.59209,1,166.0,34.0
[-122.5923538,1,344.0,41.0
[-122.59335,1,230.0,37.0
[-122.594593,1,500.0,44.0
[-122.595,1,200.0,36.0
[-122.5955,2,1488.0,45.5
[-122.5956,2,409.0,36.5
[-122.59605,1,100.0,30.0
[-122.59621,1,100.0,30.0
[-122.59685910000002,1,370.0,41.0
[-122.59805,2,306.0,34.0
[-122.59819,1,100.0,30.0
[-122.5984525,1,100.0,30.0
[-122.5986882,1,125.0,32.0
[-122.59872,1,251.0,38.0
[-122.600342,1,114.0,31.0
[-122.60282,1,100.0,30.0
[-122.6032589,1,100.0,30.0
[-122.6032589   47.1282686],2,200.0,30.0
[-122.6033377,9,4095.0,42.77777777777778
[-122.605605,1,195.0,36.0
[-122.6060257,1,144.0,33.0
[-122.60656,1,1267.0,52.0
[-122.6067515,1,449.0,43.0
[-122.60683,1,179.0,35.0
[-122.607026,1,520.0,44.0
[-122.60724,1,264.0,38.0
[-122.6073,1,452.0,43.0
[-122.6079131,1,206.0,36.0
[-122.60912,1,1500.0,54.0
[-122.60957,1,214.0,37.0
[-122.61079,1,453.0,43.0
[-122.6109293,1,420.0,42.0
[-122.6115655,2,1120.0,41.5
[-122.6126709,1,126.0,32.0
[-122.6126718   48.5126045],1,86.0,29.0
[-122.61276,1,160.0,34.0
[-122.61287,1,74.0,27.0
[-122.61297,1,806.0,48.0
[-122.61424,2,699.0,41.0
[-122.61512,1,195.0,36.0
[-122.6152914   47.5701014],1,248.0,38.0
[-122.61551,1,291.0,39.0
[-122.61553,1,477.0,44.0
[-122.61602   45.54841],1,255.0,38.0
[-122.61625,14,1400.0,30.0
[-122.61625   47.34551],3,300.0,30.0
[-122.6163404,2,665.0,40.0
[-122.6182,1,949.0,50.0
[-122.61951,1,232.0,37.0
[-122.61991,1,100.0,30.0
[-122.62069,1,102.0,30.0
[-122.62121   45.49808],1,65.0,26.0
[-122.621225,1,114.0,31.0
[-122.6213537,1,117.0,31.0
[-122.62151,1,201.0,36.0
[-122.62152,1,100.0,30.0
[-122.62185,3,300.0,30.0
[-122.6231344,10,5145.0,44.0
[-122.6231344   45.511822 ],1,527.0,44.0
[-122.62428   47.73658],1,100.0,30.0
[-122.6253357   45.47826  ],1,161.0,34.0
[-122.62578,1,238.0,38.0
[-122.625871,2,700.0,41.0
[-122.62652,1,254.0,38.0
[-122.62667,1,211.0,36.0
[-122.6271187,2,1972.0,49.5
[-122.62713,2,200.0,30.0
[-122.6272194,1,500.0,44.0
[-122.6277542,1,215.0,37.0
[-122.6284103,1,246.0,38.0
[-122.62842,7,700.0,30.0
[-122.62846,2,699.0,40.5
[-122.6288033,1,141.0,33.0
[-122.6300034,3,620.0,36.0
[-122.6300034   45.5165836],1,191.0,36.0
[-122.63123,1,245.0,38.0
[-122.6314239,1,574.0,45.0
[-122.63161   47.51361],1,168.0,35.0
[-122.63189,1,203.0,36.0
[-122.63215,1,186.0,35.0
[-122.63228,1,373.0,41.0
[-122.634,1,98.0,30.0
[-122.6347    45.52627],1,224.0,37.0
[-122.63471,2,734.0,40.0
[-122.63472,1,306.0,40.0
[-122.6347238,3,726.0,37.666666666666664
[-122.6348353,3,609.0,35.666666666666664
[-122.63515,1,705.0,47.0
[-122.63515   45.44026],1,606.0,46.0
[-122.63526,1,321.0,40.0
[-122.63599   48.29402],1,209.0,36.0
[-122.63638,1,202.0,36.0
[-122.6365397,1,147.0,33.0
[-122.6366524,1,191.0,36.0
[-122.637097,1,1000.0,50.0
[-122.6377,1,100.0,30.0
[-122.6382602,1,490.0,44.0
[-122.63829,1,170.0,35.0
[-122.6385,1,234.0,37.0
[-122.6389504,1,215.0,37.0
[-122.63928,1,100.0,30.0
[-122.63937,1,978.0,50.0
[-122.6396,1,231.0,37.0
[-122.6399,1,770.0,48.0
[-122.640099,7,2581.0,41.142857142857146
[-122.64037,1,364.0,41.0
[-122.6405699,1,614.0,46.0
[-122.64059,1,100.0,30.0
[-122.64098   45.52744],1,94.0,29.0
[-122.6410904,1,255.0,38.0
[-122.6413426   38.2355228],1,133.0,32.0
[-122.6415739,1,171.0,35.0
[-122.64163000000002,1,144.0,33.0
[-122.6422675,1,223.0,37.0
[-122.64233,1,100.0,30.0
[-122.64233   48.30089],2,200.0,30.0
[-122.64250400000003,1,233.0,37.0
[-122.64274,5,2583.0,44.2
[-122.6428,1,341.0,41.0
[-122.64283   45.51235],1,246.0,38.0
[-122.6430667,3,2173.0,47.0
[-122.6430667   38.2348794],1,725.0,47.0
[-122.6432245,1,124.0,32.0
[-122.64372,1,100.0,30.0
[-122.6438114   47.7343077],1,163.0,34.0
[-122.64397,1,100.0,30.0
[-122.6443016,1,237.0,37.0
[-122.64457,1,271.0,39.0
[-122.64465,1,304.0,40.0
[-122.64465   48.28965],1,331.0,40.0
[-122.64512,1,112.0,31.0
[-122.645261,1,103.0,0.0
[-122.6454,3,415.0,32.666666666666664
[-122.64542,1,298.0,39.0
[-122.64548,1,129.0,32.0
[-122.6454883,5,922.0,34.0
[-122.6454883   45.4997881],2,294.0,32.5
[-122.64556,1,154.0,34.0
[-122.64588,1,100.0,30.0
[-122.6463,1,100.0,30.0
[-122.64646,2,387.0,35.0
[-122.6465713,1,370.0,41.0
[-122.64664,2,200.0,30.0
[-122.6475754,1,179.0,35.0
[-122.64807,1,262.0,38.0
[-122.648824,1,1000.0,50.0
[-122.6495808,1,206.0,36.0
[-122.64996,1,100.0,30.0
[-122.65031,4,1008.0,38.25
[-122.65049105977974,1,126.0,32.0
[-122.6511158,1,244.0,38.0
[-122.65164,1,724.0,47.0
[-122.6517127,1,294.0,39.0
[-122.6520524,12,7990.0,46.166666666666664
[-122.6520524   45.518988 ],2,1249.0,45.0
[-122.65208,2,489.0,37.0
[-122.65249,1,307.0,40.0
[-122.65252,1,550.0,45.0
[-122.6528153,22,10057.0,40.59090909090909
[-122.6528153   45.5010531],1,343.0,41.0
[-122.65285,1,193.0,36.0
[-122.6529216,1,724.0,47.0
[-122.65295,2,200.0,30.0
[-122.65329,1,394.0,42.0
[-122.6532995,4,1067.0,38.25
[-122.65354,1,227.0,37.0
[-122.6536,2,570.0,39.0
[-122.6536005,3,1221.0,42.0
[-122.65418,1,190.0,36.0
[-122.6545383,1,121.0,32.0
[-122.6545459,13,7340.0,44.84615384615385
[-122.6545459   45.5008089],1,654.0,46.0
[-122.6547421,2,200.0,30.0
[-122.655229556651,1,392.0,42.0
[-122.6554333,6,1078.0,34.666666666666664
[-122.6554333   45.5173546],1,90.0,29.0
[-122.6555106,1,166.0,34.0
[-122.65552,3,824.0,38.666666666666664
[-122.65639,1,100.0,30.0
[-122.6565193,3,1489.0,43.666666666666664
[-122.6568103,1,208.0,36.0
[-122.6569886,1,514.0,44.0
[-122.657395,1,112.0,31.0
[-122.6579636,1,328.0,40.0
[-122.65799,1,171.0,35.0
[-122.6580616   45.5085083],1,379.0,42.0
[-122.6581342,3,2045.0,47.0
[-122.65818,1,344.0,41.0
[-122.65846,1,100.0,30.0
[-122.65884,1,100.0,30.0
[-122.65933,3,2472.0,48.333333333333336
[-122.65933   45.51819],1,743.0,47.0
[-122.6593335,4,2746.0,46.5
[-122.65955,1,417.0,42.0
[-122.66,1,714.0,47.0
[-122.66006,1,196.0,36.0
[-122.6601598,3,1537.0,44.0
[-122.6605061,4,922.0,37.25
[-122.660886,1,422.0,43.0
[-122.6609306,2,373.0,35.5
[-122.6609576,1,600.0,46.0
[-122.66097,1,709.0,47.0
[-122.66099,1,722.0,47.0
[-122.66108,1,100.0,30.0
[-122.6611531,1,514.0,44.0
[-122.6611701,2,354.0,35.0
[-122.66150282532172,1,20000.0,76.0
[-122.66154,2,200.0,30.0
[-122.661841,1,2000.0,56.0
[-122.66241,1,241.0,38.0
[-122.6630425,6,1577.0,38.666666666666664
[-122.663075,8,4537.0,44.625
[-122.663075    45.5205209],1,394.0,42.0
[-122.66315,3,300.0,30.0
[-122.6631536,1,765.0,48.0
[-122.66323,2,405.0,36.0
[-122.6634712,1,850.0,49.0
[-122.6634791,13,9013.0,46.23076923076923
[-122.6634791   45.5406738],1,579.0,45.0
[-122.663757,1,653.0,46.0
[-122.6638668,2,326.0,33.5
[-122.66412579999997,1,287.0,39.0
[-122.6641578,1,269.0,39.0
[-122.664447,1,3000.0,60.0
[-122.66449,1,345.0,41.0
[-122.6645717,2,1354.0,46.5
[-122.6649,3,300.0,30.0
[-122.6668423,27,460220.0,74.14814814814815
[-122.6668423   45.5315651],1,9809.0,70.0
[-122.667328,1,100.0,30.0
[-122.66739,2,296.0,33.0
[-122.6674,1,267.0,39.0
[-122.6679418   45.6449202],1,98.0,30.0
[-122.668    45.6439],1,269.0,39.0
[-122.66812,1,162.0,34.0
[-122.66812   45.65331],1,196.0,36.0
[-122.6684,1,237.0,37.0
[-122.66846664707283,1,274000.0,99.0
[-122.6686751,6,1388.0,37.0
[-122.66888,1,100.0,30.0
[-122.66907,1,257.0,38.0
[-122.66907     38.3443947],1,257.0,38.0
[-122.6691978,1,100.0,30.0
[-122.66932,1,1689.0,55.0
[-122.6693299,16,97013.0,65.375
[-122.6693299   45.532141 ],1,3888.0,62.0
[-122.66956,1,260.0,38.0
[-122.6697239,4,734.0,35.0
[-122.6697239   45.5975068],1,149.0,33.0
[-122.66977658694863,1,40000.0,82.0
[-122.66979993218126,1,40000.0,82.0
[-122.67021,1,127.0,32.0
[-122.6707545,1,749.0,47.0
[-122.67079,1,100.0,30.0
[-122.67084   45.86237],1,250.0,38.0
[-122.67088,1,135.0,33.0
[-122.6712211   45.6360683],1,207.0,36.0
[-122.67124,1,598.0,46.0
[-122.672003,1,383.0,42.0
[-122.67281,1,99.0,30.0
[-122.67285   48.30152],1,90.0,29.0
[-122.6736244,1,359.0,41.0
[-122.6737152,6,1682.0,38.666666666666664
[-122.6737152   45.5229642],2,360.0,35.0
[-122.67372,1,316.0,40.0
[-122.6737594,14,2438.0,32.57142857142857
[-122.6737594   45.5620804],1,272.0,39.0
[-122.673865,1,177.0,35.0
[-122.6744,1,87.0,29.0
[-122.67443,1,194.0,36.0
[-122.674486,1,250.0,38.0
[-122.6746413,1,488.0,44.0
[-122.6747275,1,448.0,43.0
[-122.67503,24,7274.0,39.416666666666664
[-122.67503   45.50511],1,336.0,41.0
[-122.675233148,5,246.0,24.0
[-122.675291,1,879.0,49.0
[-122.675442,4,840.0,36.25
[-122.67545,1,199.0,36.0
[-122.67551,1,228.0,37.0
[-122.67556,1,100.0,30.0
[-122.6758426,19,5485.0,39.1578947368421
[-122.6758426   45.5514269],1,314.0,40.0
[-122.67615,1,491.0,44.0
[-122.6762071   45.5234515],1,4999.0,64.0
[-122.67628,1,161.0,34.0
[-122.6762911,7,1490.0,36.42857142857143
[-122.6762911   45.5194518],1,228.0,37.0
[-122.6762965,8,7999.0,49.875
[-122.6762965   45.5232804],1,1023.0,50.0
[-122.67638,1,177.0,35.0
[-122.6765629,12,4208.0,40.25
[-122.6765629   45.523364 ],1,189.0,36.0
[-122.676639,1,2000.0,56.0
[-122.6782457,3,5795.0,55.666666666666664
[-122.6793265,1,96.0,30.0
[-122.67935,1,134.0,33.0
[-122.679976,1,20000.0,76.0
[-122.68124,2,905.0,43.0
[-122.6814688,1,336.0,41.0
[-122.6815152,12,14091.0,49.75
[-122.6815152   45.5171522],1,1968.0,56.0
[-122.681539,1,870.0,49.0
[-122.6815606,1,420.0,42.0
[-122.6818495   45.5617377],1,318.0,40.0
[-122.6819916,1,338.0,41.0
[-122.683533,1,351.0,41.0
[-122.6839096,1,385.0,42.0
[-122.684,9,927.0,0.0
[-122.6842693,1,984.0,50.0
[-122.6845654,2,298.0,32.5
[-122.68478,1,155.0,34.0
[-122.684884,1,458.0,43.0
[-122.68511,1,896.0,49.0
[-122.6851261,14,17974.0,52.07142857142857
[-122.6851261   45.5227528],1,844.0,49.0
[-122.6851692,1,79.0,28.0
[-122.6851692   37.9102105],1,79.0,28.0
[-122.685382,1,2500.0,58.0
[-122.6855751667,1,318.0,40.0
[-122.68557517   45.515046  ],1,273.0,39.0
[-122.6856,1,308.0,40.0
[-122.685791,1,215.0,37.0
[-122.6863165,8,24815.0,60.0
[-122.686407,1,250.0,38.0
[-122.68745130039726,1,4999.0,64.0
[-122.68768   48.22128],1,461.0,43.0
[-122.68784,3,36664.0,68.0
[-122.688025,1,1500.0,54.0
[-122.6880437,1,420.0,42.0
[-122.6881629,9,2742.0,39.666666666666664
[-122.6881629   45.5263036],1,313.0,40.0
[-122.6884232,2,340.0,35.0
[-122.68856,1,156.0,34.0
[-122.6888321,1,650.0,46.0
[-122.6891,1,446.0,43.0
[-122.6892242,1,360.0,41.0
[-122.6896022,1,308.0,40.0
[-122.68981389999999,1,1372.0,53.0
[-122.69008,1,419.0,42.0
[-122.6901556,1,108.0,31.0
[-122.690345,3,960.0,39.666666666666664
[-122.690777,1,2591.0,58.0
[-122.6916811,3,63088.0,76.33333333333333
[-122.6924244,1,100.0,30.0
[-122.69265,1,143.0,33.0
[-122.69285,1,100.0,30.0
[-122.6932066   45.5173162],1,352.0,41.0
[-122.69431,2,821.0,42.0
[-122.69444,1,234.0,37.0
[-122.69475,5,500.0,30.0
[-122.6957402,1,455.0,43.0
[-122.6961395,1,188.0,35.0
[-122.69678,1,100.0,30.0
[-122.6981583,1,88.0,29.0
[-122.6984756,2,329.0,34.5
[-122.69849,1,306.0,40.0
[-122.6989815201,1,216.0,37.0
[-122.69915,1,206.0,36.0
[-122.69953,2,951.0,42.0
[-122.70001,1,146.0,33.0
[-122.7002908,1,211.0,36.0
[-122.70063413257361,1,20000.0,76.0
[-122.7012,1,792.0,48.0
[-122.70123,1,362.0,41.0
[-122.7019749,1,10000.0,70.0
[-122.70406   45.81401],1,100.0,30.0
[-122.7042093,1,121.0,32.0
[-122.7060994,1,207.0,36.0
[-122.70615,1,111.0,31.0
[-122.70676,1,100.0,30.0
[-122.7069165,1,394.0,42.0
[-122.70707,2,200.0,30.0
[-122.7072225,1,2500.0,58.0
[-122.70726,1,242.0,38.0
[-122.70757,1,100.0,30.0
[-122.707929,1,97.0,30.0
[-122.70796,1,634.0,46.0
[-122.7080289,2,1535.0,47.5
[-122.70806   45.85293],1,100.0,30.0
[-122.70823,2,984.0,44.0
[-122.70889,1,100.0,30.0
[-122.7094767,2,208.0,30.0
[-122.709945   45.488379],1,160.0,34.0
[-122.71014,1,603.0,46.0
[-122.71201,1,298.0,39.0
[-122.7122    42.19543],1,847.0,49.0
[-122.71297,1,199.0,36.0
[-122.713202,2,587.0,39.0
[-122.713225,2,584.0,39.0
[-122.7140548,1,82.0,28.0
[-122.71454,1,152.0,34.0
[-122.71528,1,252.0,38.0
[-122.71567,2,600.0,40.0
[-122.7156721,1,205.0,36.0
[-122.7159,1,527.0,44.0
[-122.71592,1,2580.0,58.0
[-122.71598,2,524.0,38.0
[-122.71615,1,217.0,37.0
[-122.71617,5,1011.0,35.8
[-122.71622,1,217.0,37.0
[-122.71641,1,597.0,46.0
[-122.71663,1,100.0,30.0
[-122.717961,1,348.0,41.0
[-122.71844,2,200.0,30.0
[-122.7191742,1,240.0,38.0
[-122.7199591,1,86.0,29.0
[-122.7233433,1,111.0,31.0
[-122.7237174,1,1763.0,55.0
[-122.7240587,1,105.0,30.0
[-122.7258,1,100.0,30.0
[-122.7271986,2,4815.0,58.0
[-122.728,14,1442.0,0.0
[-122.7285261,11,45505.0,62.18181818181818
[-122.7285261   45.5750973],2,7332.0,61.0
[-122.7294347,2,2600.0,52.0
[-122.7295,6,600.0,30.0
[-122.73109,1,100.0,30.0
[-122.7339759,1,110.0,31.0
[-122.734344,4,400.0,30.0
[-122.737891,1,945.0,50.0
[-122.73859,1,100.0,30.0
[-122.74282,3,282.0,29.0
[-122.74426,1,118.0,31.0
[-122.7443695,2,250.0,32.0
[-122.74442,1,240.0,38.0
[-122.74538,1,108.0,31.0
[-122.746,1,227.0,37.0
[-122.746312,1,770.0,48.0
[-122.74715,1,480.0,44.0
[-122.74715   42.22631],1,351.0,41.0
[-122.749294,2,3292.0,54.0
[-122.749294   38.492938],1,1403.0,53.0
[-122.7493126,1,420.0,42.0
[-122.7498141195346,1,12000.0,72.0
[-122.75191,1,607.0,46.0
[-122.7526161416171,1,30000.0,80.0
[-122.75335445,1,5000.0,64.0
[-122.75393,2,200.0,30.0
[-122.75483,1,69.0,27.0
[-122.75484,1,69.0,27.0
[-122.75502,1,100.0,30.0
[-122.75525,1,275.0,39.0
[-122.75571   48.11598],2,311.0,32.5
[-122.755867,1,97.0,30.0
[-122.7563858,1,247.0,38.0
[-122.75708,1,70.0,27.0
[-122.75809,1,496.0,44.0
[-122.758621,1,1000.0,50.0
[-122.7611789,1,100.0,30.0
[-122.7613,1,278.0,39.0
[-122.76224791303386,1,174.0,35.0
[-122.7623314,1,78.0,28.0
[-122.762598,1,103.0,30.0
[-122.7625992,2,1078.0,39.0
[-122.7627192,1,308.0,40.0
[-122.76495,1,574.0,45.0
[-122.76569,1,229.0,37.0
[-122.76595,1,83.0,28.0
[-122.76624,1,259.0,38.0
[-122.767,1,421.0,42.0
[-122.767334,1,99.0,30.0
[-122.76746   45.45605],1,100.0,30.0
[-122.7679,3,394.0,31.666666666666668
[-122.7687647,1,67.0,27.0
[-122.7687758,1,192.0,36.0
[-122.768955,1,2500.0,58.0
[-122.76941,1,226.0,37.0
[-122.770433,1,200.0,36.0
[-122.77103   45.4307 ],1,461.0,43.0
[-122.771663    45.3960396],1,140.0,33.0
[-122.7720691,1,192.0,36.0
[-122.7768006,1,1260.0,52.0
[-122.77786,1,237.0,37.0
[-122.7783874   45.4269289],1,107.0,31.0
[-122.7808937,1,1109.0,51.0
[-122.78091,1,443.0,43.0
[-122.78111,1,100.0,30.0
[-122.78239,2,371.0,34.5
[-122.784201,4,400.0,30.0
[-122.785774,1,2000.0,56.0
[-122.7863636,1,100.0,30.0
[-122.78687,5,1585.0,39.8
[-122.7869191,1,314.0,40.0
[-122.7872127,1,595.0,45.0
[-122.7873628,2,242.0,32.0
[-122.7879333,1,189.0,36.0
[-122.7887581,1,299.0,40.0
[-122.7904399   45.072828 ],1,104.0,30.0
[-122.7945335,1,78.0,28.0
[-122.79507299121316,1,102.0,30.0
[-122.79597,1,364.0,41.0
