lastfm_listeners,lastfm_playcount,lastfm_tag_1,primary_artist_name
"140,365","597,878",Rock and Roll,Thurston Harris
,,,Thurston Howell – A Premier Yacht Rock Spectacular!
"844,814","21,188,780",Canadian,ThxSoMch
"262,271","2,720,820",j-Pop,Tia
"5,047","31,717",jazz,Tia Fuller
"2,671,445","66,657,408",Trance,Tiësto
"15,081","71,252",freestyle,Tiana
631,"1,721",,Ticket To Ride
306,"1,724",,Tico
"83,211","605,499",jazz,Tierney Sutton
"16,100","74,121",latin,Tierra
"305,120","7,588,813",,Tiesto
"685,471","5,607,559",Pop,Tiffany
26,107,,Tiggi Clay
"101,272","373,965",Pop,Tight Fit
"160,899","3,247,367",jazz,Tigran Hamasyan
"240,203","1,938,498",new wave,'Til Tuesday
"74,197","1,036,626",Pop,tiLLie
"258,240","3,528,873",Soundtrack,Tim Curry
"1,636","5,712",,Tim Davis
"279,787","2,385,112",folk,Tim Hardin
"102,805","1,110,491",comedy,Tim Heidecker
"1,169,145","20,389,012",Country,Tim McGraw
194,"1,018",,Tim McGraw With Catherine Dunn
"1,537","12,204",,Tim McGraw With Faith Hill
27,424,,Tim McGraw With Taylor Swift
"3,953","26,560",folk,Tim Moore
"65,856","578,697",bluegrass,Tim O'Brien
"1,212","21,290",,Tim Rushlow
88,339,Surf,Tim Tam
"3,417,967","61,346,061",Hip-Hop,Timbaland
"3,053","19,197",,"Timbaland, Nelly Furtado"
"7,794","39,962",emo,TIMBER
"438,207","8,745,977",folk,Timber Timbre
"59,138","361,951",rock,Timbuk 3
,,,Time Machine: 90's-2000's Throwback Dance Party
"4,866","68,446",post-hardcore,Time Traveller
"196,204","4,982,658",synthwave,TimeCop1983
"1,243","10,150",multiple artists,Times Two
"35,701","161,538",80s,Timex Social Club
"98,622","625,999",soul,Timi Yuro
"4,731","14,296",Funky 16 Corners,Timmy Shaw
"3,782","15,379",electro-freestyle,Timmy T.
"157,483","671,478",soul,Timmy Thomas
"560,476","8,410,799",House,Timmy Trumpet
"297,021","4,456,718",french,Timothée Chalamet
"15,156","116,450",rock,Timothy B. Schmit
"8,016","45,157",new wave,Tin Tin
"174,755","2,050,980",Pop,Tina Arena
,,,TINA LIVE - The Tina Turner Experience
"1,735","5,482",Rock and Roll,Tina Robin
"1,667,210","21,169,633",Pop,Tina Turner
"344,045","6,509,022",african,Tinariwen
"1,532,074","81,157,912",RnB,Tinashe
"1,257,165","16,102,959",Grime,Tinie Tempah
"264,275","2,555,963",folk,Tiny Tim
"6,540","25,483",,Tinzo
"188,657","1,613,729",Pop,Titiyo
"183,720","11,574,246",corridos,Tito Double P
"139,864","923,416",salsa,Tito Nieves
"14,048","48,846",blues,Titus Turner
,,,TK Kravitz
"31,032","180,960",freestyle,TKA
,,,TKA/K7
"2,550,695","31,768,329",RnB,TLC
349,"8,044",,To Be Continued...
"522,454","6,324,446",alternative,Toad The Wet Sprocket
"472,090","5,753,390",alternative rock,Toadies
"33,075","175,079",dubstep,Toast
37,77,,Tobin Mathews
"4,600","22,369",70s,Toby Beau
"1,066,631","17,956,273",Country,Toby Keith
55,149,,Toby Keith Duet With Willie Nelson
57,901,,Toby Keith With Sting
163,436,,Toby Love
"96,397","1,027,727",UK,Toby Mai
"364,115","8,112,702",christian,TOBYMAC
187,515,,Today's People
"838,281","14,076,639",classic rock,Todd Rundgren
"121,199","1,846,837",singer-songwriter,Todd Snider
"466,345","8,362,877",Electronic,Todd Terje
"309,848","5,701,017",American Idol,Todrick Hall
"250,824","4,510,793",Garage Rock,Together Pangea
,,,Together? (Soundtrack)
"780,850","41,635,628",rock,Tokio Hotel
"160,193","3,019,997",electro house,Tokyo Machine
"340,304","4,266,709",dream Pop,Tokyo Tea Room
"11,010","36,974",Norway,Tolou
"53,122","256,015",mexico,Tom
"4,558","16,339",soul,Tom Clay
"247,042","1,449,501",rock,Tom Cochrane
"64,230","1,177,826",,Tom Frane
40,164,,Tom Glazer
"375,532","6,047,425",indie Pop,Tom Grennan
472,"3,069",improv,Tom Hamilton
"15,720","158,736",Audiobook,Tom Hiddleston
"62,212","195,685",80s,Tom Johnston
"1,378,488","14,018,711",Pop,Tom Jones
"1,904","14,039",roots rock,Tom Kimmel
"158,951","3,382,154",Hip-Hop,Tom MacDonald
19,53,,Tom MacDonald X Ben Shapiro
"6,939","28,662",Psychedelic Rock,Tom Northcott
"1,950,166","47,604,105",indie,Tom Odell
"1,871,585","31,349,940",classic rock,Tom Petty
"13,692","57,422",,Tom Powers
"77,894","532,199",folk,Tom Rush
"127,816","749,374",jazz,Tom Scott
840,"3,887",college rock,Tom Stevens
"229,816","2,122,937",Country,Tom T. Hall
"500,155","4,237,466",new wave,Tom Tom Club
"1,930,520","123,402,532",blues,Tom Waits
"271,966","1,892,435",Electronic,Tomcraft
"376,967","5,740,769",Soundtrack,Tommee Profitt
"9,168","44,224",spotify,Tommy Boyce
"344,814","5,786,263",Hip-Hop,Tommy Cash
"73,280","620,597",blues rock,Tommy Castro
505,"4,547",rock,Tommy Conwell
7,15,,Tommy Dee with Carol Kay
"79,517","334,381",soul,Tommy Edwards
"199,706","4,044,752",acoustic,Tommy Emmanuel
"1,153","3,175",Rock and Roll,Tommy Facenda
"13,525","53,713",soul,Tommy Hunt
"66,416","286,067",oldies,Tommy James
"109,780","1,055,900",rock,Tommy Lee
356,"1,136",spotify,Tommy Leonetti
135,286,,Tommy Mara
"10,173","48,746",swamp Pop,Tommy McLain
"213,912","1,923,504",indie rock,Tommy Oeffling
"16,682","153,649",Pop,Tommy Page
"1,427,920","26,390,297",RnB,Tommy Richman
"156,876","861,506",oldies,Tommy Roe
"15,807","66,234",Rock and Roll,Tommy Sands
"4,641","42,539",modern Country,Tommy Shane Steiner
"36,758","260,218",rock,Tommy Shaw
"32,779","116,130",blues,Tommy Tucker
"308,361","1,649,640",new wave,Tommy Tutone
"3,089","56,455",singer-songwriter,Tommy Womack
"4,917","18,936",,TOMMYANDMARY
"5,026","28,641",americana,Tompall
"152,738","730,906",,Tone-Loc
"890,531","12,046,011",Pop,Tones
841,"4,521",Need to Rate,Toni Arden
"258,486","1,187,537",new wave,Toni Basil
"1,341,250","17,264,569",soul,Toni Braxton
"33,126","312,111",female vocalists,Toni Childs
32,61,,Toni dos Anjos
"10,499","41,212",Pop,Toni Fisher
133,359,,Tony
372,"1,594",,Tony Arata
"1,267","3,675",All,Tony Bellus
"1,711,437","17,653,179",jazz,Tony Bennett
"2,831","12,392",80s,Tony Burrows
"1,097","4,602",fusion jazz,Tony Camillo's Bazuka
"33,425","329,671",rock,Tony Carey
"39,630","158,809",soul,Tony Clarke
329,790,,Tony Cole
"47,372","174,575",italian,Tony Dallara
459,"3,407",melodeon,Tony Hall
"238,921","2,548,544",blues,Tony Joe White
"48,484","475,450",singer-songwriter,Tony Lucca
"113,483","617,680",70s,Tony Orlando
"41,990","174,413",soul,Tony Terry
"6,962","46,937",RnB,Tony Thompson
"12,784","101,803",,Tony Toni Tone
"71,117","452,276",salsa,Tony Vega
59,305,,Tony Yayo
"539,751","4,704,514",Hip-Hop,Too $hort
"93,875","1,469,147",jazz,Too Many Zooz
310,"1,136",,Too Short
"2,535,794","220,718,295",Progressive metal,Tool
"74,260","436,074",,toon
"292,359","2,739,272",Pop Punk,TOOPOOR
"343,713","7,149,249",Rap,Toosii
"28,101","369,124",folk,TopHouse
"516,699","5,954,725",Electronic,Topic
"1,097,438","9,498,032",Pop,Toploader
"329,981","3,343,341",experimental,Tora
"27,224","240,243",hard rock,Tora Tora
"1,691,737","112,235,799",female vocalists,Tori Amos
"730,576","12,687,759",Pop,Tori Kelly
"43,284","256,909",Canadian,Toronto
,,,Torrey Carter
"1,856,791","134,074,948",RnB,Tory Lanez
"320,274","2,964,728",russian,Total
"5,734","42,146",new wave,Total Coelo
"31,195","314,738",instrumental,Toubab Krewe
"50,438","275,141",hard rock,Touch
,,,Touch Of Trey
"55,832","4,164,407",,Touche Amore
"24,621","105,548",soul,Toussaint McCall
"2,330,351","118,787,614",Pop,Tove Lo
1,13,,Toy Factory Project
"29,633","154,529",RnB,Toya
"2,238,204","27,707,799",RnB,T-Pain
"270,591","1,695,551",80s,T'Pau
"89,073","604,659",RnB,TQ
"576,975","5,988,645",Country,Trace Adkins
"60,262","675,105",instrumental,Trace Bundy
"2,825","10,288",60s,Tracey Dey
"6,800","35,049",east coast Rap,Tracey Lee
"88,141","627,613",Pop,Tracey Ullman
"36,935","241,131",RnB,Tracie Spencer
"208,222","1,693,695",female vocalists,Tracy Bonham
"314,940","2,491,713",Country,Tracy Byrd
"2,060,651","36,577,488",female vocalists,Tracy Chapman
"326,020","3,312,583",Country,Tracy Lawrence
"2,271","7,087",USMC,Trade Martin
"630,903","6,801,975",All,Traditional
"616,646","6,551,345",classic rock,Traffic
4,19,,"Traffic, Etc."
5,20,,"Tragedy, Capone, Infinite"
1,486,,Tragedy: All Metal Tribute to the Bee Gees
"3,287,237","56,075,687",rock,Train
"197,403","2,597,541",post-punk,Traitrs
,,,Tramp of the Century
"363,824","6,761,910",bluegrass,Trampled By Turtles
"694,308","13,826,726",symphonic metal,Trans-Siberian Orchestra
"194,630","2,594,051",Pop,Transviolet
"104,132","969,080",rock,Transvision Vamp
"98,613","585,511",SynthPop,Trans-X
,,,TRap Karaoke
,,,TRapp
"128,742","8,768,564",hardcore,TRapped Under Ice
"1,351,521","22,171,046",alternative rock,TRapt
"152,622","3,956,104",Pop Punk,Trash Boat
"618,806","8,022,695",classic rock,Traveling Wilburys
2,2,,Travi$ Scott
"1,242,685","10,231,927",Hip-Hop,Travie McCoy
"2,700","8,614",Pop,Travis
"46,388","550,608",Country,Travis Denning
"693,499","4,759,586",Hip-Hop,Travis Porter
"3,187,522","642,817,231",,Travis Scott
,,,Travis Scott&Don Toliver
,,,Travis Scott&Glorilla
"6,434","59,523",Merge,"Travis Scott, Bad Bunny"
,,,"Travis Scott,Playboi Carti&Future"
,,,"Travis Scott,Sheck Wes&Don Toliver"
"420,834","3,917,350",Country,Travis Tritt
"7,505","36,100",Southern Rock,Travis Wammack
"9,588","39,155",House,Tre
"146,167","8,075,791",Country,Treaty Oak Revival
"41,689","467,660",Hip-Hop,Tree
"71,935","474,760",Country,Trent Tomlinson
"779,924","12,119,227",Pop,Trevor Daniel
24,323,,Trevor Daniel x Selena Gomez
"306,347","3,424,230",Soundtrack,Trevor Jones
"308,206","8,092,874",Soundtrack,Trevor Morris
"246,789","2,672,304",Soundtrack,Trevor Rabin
"76,247","611,361",Country,Trey Lewis
"14,434","93,357",soul,Trey Lorenz
"2,188,877","32,702,107",RnB,Trey Songz
"76,060","828,740",dj,TRFN
"3,093","51,915",hardcore punk,Trial By Fire
,,,Tribute Night
111,"2,713",,Tricia Leigh Fisher
"532,640","3,375,726",Hip-Hop,Trick Daddy
"34,254","301,703",Country,Trick Pony
17,113,,Trick-Trick
"208,878","860,813",Hip-Hop,Trillville
"12,634","58,043",Progressive rock,Trilogy
"377,569","3,637,618",Rap,Trina
"107,148","599,604",60s,Trini Lopez
"172,308","1,405,019",Hip-Hop,Trinidad James
"10,771","92,961",Pop,Tripp St.
"1,787,970","176,430,999",tRap,Trippie Redd
"1,666","7,870",,"Trippie Redd, Future"
,,,"Trippie Redd, Moneybagg Yo"
9,46,,Trippin Billies
"135,301","1,371,903",Pop,Trisha Paytas
"357,705","3,487,183",Country,Trisha Yearwood
"253,572","2,627,982",hard rock,Triumph
"109,593","2,034,136",Brostep,Trivecta
"1,343,487","81,118,439",metalcore,Trivium
"43,251","434,699",hard rock,Trixter
"138,139","1,797,195",jazz,Trombone Shorty
"145,954","995,059",RnB,Troop
"33,137","162,464",Hip-Hop,Troop 41
"56,511","763,340",heavy metal,Trooper
"217,790","4,732,913",noise rock,Tropical Fuck Storm
"49,058","470,159",reggae,Tropidelic
"697,748","8,514,945",Pop,Troy
10,11,,Troy Doherty
552,"2,232",,Troy Keyes
851,"4,537",bravo hits,Troy Newman
"6,750","25,924",oldies,Troy Shondell
"2,337,971","161,127,157",Pop,Troye Sivan
"122,956","2,760,399",midwest emo,TRSH
,,,Tru
"27,443","238,615",rock,Trueblood
"35,811","363,683",Grunge,Truly
"406,086","5,058,420",alternative rock,TRUSTcompany
"1,078","3,819",,Truth Hurts
"121,638","1,540,043",video game music,Tsukasa Saitoh
"4,930","25,109",All,Tucka
"17,328","144,395",Country,Tucker Beathard
"139,462","2,349,542",Country,Tucker Wetmore
201,"1,434",rock,Tufano
"228,593","2,682,951",Electronic,Tungevaag
"2,808","26,855",Garage Rock,Tunnel of Love
24,228,,Tupac
6,20,,Tupac With Eminem
"10,426","49,471",gospel,Turley Richards
"3,708","17,111",,turndownn
"131,691","4,924,012",Country,Turnpike Troubadours
"14,698","150,846",Sludge,Tusk
"1,896","8,432",70s,Tuxedo Junction
"2,663,523","264,364,581",indie Pop,TV Girl
"1,870,813","58,441,259",indie,TV On The Radio
"172,650","923,901",All,T-Wayne
"32,968","472,479",uk Hardcore,Tweekacore
"413,898","2,652,867",RnB,Tweet
204,"1,075",,Twennynine
"17,789","62,612",electro,Twilight 22
"463,020","7,808,175",indie rock,Twin Peaks
"755,515","17,026,211",Electronic,Twin Shadow
"56,032","389,438",G-funk,Twinz
"1,515,510","16,437,114",Rap,Twista
"1,319,127","16,141,321",hard rock,Twisted Sister
"3,050,235","125,522,143",indie,Two Door Cinema Club
"1,065,189","21,439,372",indie,Two Feet
"178,067","2,193,658",Pop,Two Friends
"367,832","32,986,633",Soundtrack,Two Steps from Hell
"51,036","282,269",Soundtrack,Two Worlds II
"1,549,764","26,728,286",Hip-Hop,Ty Dolla $ign
"48,953","464,226",Country,Ty Herndon
"100,847","3,284,310",Country,Ty Myers
"521,136","20,243,528",Garage Rock,Ty Segall
"1,091,396","40,841,529",ambient,Tycho
"3,219","20,294",tycoon,Tycoon
"112,780","3,014,004",Rap,TyFontaine
"2,700,176","37,001,039",Hip-Hop,Tyga
12,377,,Tyga X Doja Cat
"1,325,863","43,717,186",RnB,Tyla
18,111,,Tyla Yaweh
"7,735","25,728",indie Pop,Tyler Ballgame
"421,854","8,912,514",Soundtrack,Tyler Bates
"81,195","1,008,669",Country,Tyler Braden
"563,924","36,744,153",Country,Tyler Childers
"3,483","19,544",soul,Tyler Collins
"88,600","894,137",Country,Tyler Farr
"301,997","3,296,091",singer-songwriter,Tyler Hilton
"102,118","1,452,785",Country,Tyler Hubbard
"63,773","496,739",folk,Tyler Ramsey
,,,"Tyler, the CreatorFeaturing Madison McFerrin"
,,,"Tyler, the CreatorFeaturing Sk8brd"
"33,144","877,677",,Tyrannosaurus Rex
"527,091","3,972,295",RnB,Tyrese
"136,019","721,069",soul,Tyrone Davis
"2,417","16,736",RnB,U.N.V.
36,88,,U.S. 1
624,"2,156",,U.S. Bonds
"4,938,811","226,621,128",rock,U2
353,"1,782",,U2 With B.B. King
"1,406,992","18,235,682",reggae,UB40
"4,547","19,292",,UGK
"268,499","3,430,452",hip hop,Ugly God
"529,991","5,198,943",hard rock,Ugly Kid Joe
,,,UH2BT: You Had To Be There
"2,995","5,122",,Uhfwea
2,3,,Uk Pink Floyd Experience
"30,830","520,742",guitar virtuoso,Uli Jon Roth
"88,782","1,193,209",Psychedelic Rock,Ulrika Spacek
"24,490","155,418",Trance,Ultimate
"94,600","508,405",,Ultra Nate
"796,452","10,909,129",new wave,Ultravox
"8,680","41,621",,UMAII
"853,443","30,975,499",RnB,UMI
"242,075","5,221,633",Progressive rock,Umphrey's McGee
"32,595","244,861",,Umur Anil Gokdag
"81,850","1,080,894",emo,Unaloon
,,,Uncaged: A Zac Brown Band Tribute
643,"3,120",rock,Uncle Dog
"626,375","5,436,890",rock,Uncle Kracker
"39,144","216,305",dubstep,Uncle Sam
"1,070","4,321",,unConventionAl KingZ
886,"6,954",,Under The Streetlamp
"71,572","443,572",dance,Undercover
"9,208","72,646",atlanta,Underground Springhouse
"1,153","4,433",Garage Rock,Underground Sunshine
"1,587,243","34,353,027",Electronic,Underworld
"19,396","103,743",,Undisputed Truth
5,10,,Unforgettable Fire
,,,Unforgettable: the Music of Nat King Cole
21,131,,UniPop
"10,216","54,810",classic rock,Unit Four plus Two
8,46,,United We Dance
64,"1,409",,UNITY the Band
"11,951","50,532",Disco,Universal Robot Band
,,,Universal Temple of the Arts Staten Island JAZZ Festival
"228,484","1,088,090",Dirty South,Unk
"1,119,980","34,492,086",Lo-Fi,Unknown Mortal Orchestra
"215,918","5,290,106",Grime,Unknown T
"494,827","14,654,734",Electronic,Unlike Pluto
"126,834","2,091,762",dream Pop,Unloved
,,,Unplugged (MTV Unplugged Tribute Band)
"148,024","4,973,118",Progressive metal,Unprocessed
"116,443","3,513,973",industrial,Unter Null
"61,211","537,433",,untrusted
"515,193","7,980,455",Punk Rock,Unwritten Law
"187,528","4,969,785",deathcore,Upon a Burning Body
"507,329","9,103,277",indie,UPSAHL
"6,022","42,167",hip hop,Uptown
61,187,,Uptown Jazz Orchestra
"91,878","1,125,738",crossover,Urban Dance Squad
21,143,,Urban Strings
"640,072","4,609,731",rock,Urge Overkill
"3,077","24,877",melodic rock,Urgent
"792,105","16,075,648",hard rock,Uriah Heep
"421,863","4,242,131",acid jazz,US3
"56,496","295,557",Pop,Pop For Africa
,,,USF Jazz Ensemble 2
"3,200","18,398",,"Usher, Summer Walker"
"7,116","109,827",canada,USS
"235,798","2,132,809",Electronic,Utah Saints
"28,372","93,696",Hip-Hop,UTFO
"90,213","1,307,564",Progressive rock,Utopia
"865,490","674,711,982",bts,V
"137,540","1,950,382",indie,V V Brown
9,156,,V With Park Hyo Shin
"249,286","1,141,599",Hip-Hop,V.I.C.
"1,785,897","64,114,723",indie rock,Vacations
412,"1,441",,Valadiers
"66,029","947,946",acoustic,Valentin
"237,833","1,903,706",Electronic,Valentino Khan
"53,086","189,643",soul,Valerie Simpson
"36,997","723,825",hardcore,Valiant
,,,Valjean on Piano
"127,227","3,507,786",Soundtrack,Valve Studio Orchestra
"25,836","135,075",Electronic,VAMERO
717,"2,507",,Van Dykes
"2,942,842","78,661,867",hard rock,Van Halen
"4,900","13,187",,Van Herpen
"2,614,998","59,016,127",singer-songwriter,Van Morrison
"4,220","62,777",AOR,Van Stephenson
"81,640","732,481",Southern Rock,Van Zant
"2,335,050","47,761,410",folk,Vance Joy
"163,332","1,281,918",House,Vandelux
"44,645","441,464",hard rock,Vandenberg
"15,578","144,379",,Vanessa Anne Hudgens
"1,700,484","20,094,452",Pop,Vanessa Carlton
"1,912","13,893",jazz,Vanessa Collier
"726,137","17,580,096",mpb,Vanessa Da Mata
"690,085","10,674,053",Pop,Vanessa Hudgens
"415,802","2,861,459",Pop,Vanessa Williams
50,404,,Vanessa Williams/Brian McKnight
"1,316,186","34,522,253",Electronic,Vangelis
"247,723","1,854,838",Psychedelic Rock,Vanilla Fudge
"870,155","4,296,407",Rap,Vanilla Ice
